date,open,high,low,close,volume,average,barCount
2024-12-16 09:40:00-05:00,131.14,132.32,130.92,131.89,10111082.0,131.653,37653
2024-12-16 09:50:00-05:00,131.88,132.78,131.5,132.52,7111046.0,132.292,24141
2024-12-16 10:00:00-05:00,132.51,132.86,131.46,132.31,6050535.0,132.194,21403
2024-12-16 10:10:00-05:00,132.31,132.35,130.71,130.77,6019487.0,131.334,21498
2024-12-16 10:20:00-05:00,130.79,132.3,130.42,132.29,8002530.0,131.269,28204
2024-12-16 10:30:00-05:00,132.3,132.46,131.79,132.36,4900680.0,132.205,17306
2024-12-16 10:40:00-05:00,132.37,132.38,131.45,131.46,3966995.0,131.945,14480
2024-12-16 10:50:00-05:00,131.46,131.85,131.33,131.56,3242950.0,131.572,11631
2024-12-16 11:00:00-05:00,131.55,132.17,131.52,131.56,3016156.0,131.88,10221
2024-12-16 11:10:00-05:00,131.56,131.68,131.01,131.63,4156656.0,131.31,13737
2024-12-16 11:20:00-05:00,131.64,131.69,130.89,130.93,4051351.0,131.269,13696
2024-12-16 11:30:00-05:00,130.92,131.19,130.69,130.77,3972531.0,130.875,13090
2024-12-16 11:40:00-05:00,130.76,131.27,130.7,131.0,3228381.0,130.964,10323
2024-12-16 11:50:00-05:00,131.01,131.43,130.98,131.38,2767654.0,131.186,9162
2024-12-16 12:00:00-05:00,131.39,131.57,130.85,130.99,2928367.0,131.21,10202
2024-12-16 12:10:00-05:00,130.99,131.12,130.44,131.02,4767454.0,130.736,14365
2024-12-16 12:20:00-05:00,131.02,131.15,130.83,130.96,2308661.0,130.969,7711
2024-12-16 12:30:00-05:00,130.96,131.22,130.82,131.2,2300821.0,131.001,8090
2024-12-16 12:40:00-05:00,131.21,131.28,130.83,130.99,2778465.0,131.03,9001
2024-12-16 12:50:00-05:00,130.99,131.47,130.89,131.47,2678493.0,131.085,8533
2024-12-16 13:00:00-05:00,131.46,132.04,131.34,131.72,4130203.0,131.75,14590
2024-12-16 13:10:00-05:00,131.72,131.78,131.48,131.54,2505041.0,131.639,8114
2024-12-16 13:20:00-05:00,131.53,131.56,131.26,131.32,2030519.0,131.441,6852
2024-12-16 13:30:00-05:00,131.31,131.41,130.99,131.11,2647053.0,131.177,8545
2024-12-16 13:40:00-05:00,131.11,131.2,130.71,130.86,2947117.0,130.939,10280
2024-12-16 13:50:00-05:00,130.87,131.12,130.72,131.12,2961816.0,130.891,9682
2024-12-16 14:00:00-05:00,131.12,131.57,131.08,131.12,3389657.0,131.326,11276
2024-12-16 14:10:00-05:00,131.12,131.72,131.05,131.71,2914733.0,131.331,9916
2024-12-16 14:20:00-05:00,131.71,131.78,131.48,131.61,2697259.0,131.662,10005
2024-12-16 14:30:00-05:00,131.63,132.78,131.59,132.76,4304589.0,132.281,13655
2024-12-16 14:40:00-05:00,132.74,132.76,132.08,132.29,3234352.0,132.37,9981
2024-12-16 14:50:00-05:00,132.29,132.3,131.8,131.91,2637041.0,131.983,8892
2024-12-16 15:00:00-05:00,131.92,132.53,131.92,132.47,2768900.0,132.234,9149
2024-12-16 15:10:00-05:00,132.47,132.74,132.41,132.65,2853864.0,132.595,8969
2024-12-16 15:20:00-05:00,132.65,132.69,132.27,132.4,2561747.0,132.49,8622
2024-12-16 15:30:00-05:00,132.39,132.44,131.91,132.17,2859241.0,132.133,11205
2024-12-16 15:40:00-05:00,132.17,132.3,131.63,131.67,2733938.0,131.983,10223
2024-12-16 15:50:00-05:00,131.67,132.11,131.52,131.97,7409027.0,131.895,29587
2024-12-17 09:30:00-05:00,129.08,129.5,127.22,128.56,17095126.0,128.27,57710
2024-12-17 09:40:00-05:00,128.57,129.61,128.32,128.82,11677779.0,128.96,35942
2024-12-17 09:50:00-05:00,128.83,129.01,127.41,127.45,8007461.0,128.139,27153
2024-12-17 10:00:00-05:00,127.44,128.4,127.09,128.22,9142683.0,127.687,31592
2024-12-17 10:10:00-05:00,128.21,128.37,126.86,127.02,7953167.0,127.467,29223
2024-12-17 10:20:00-05:00,127.03,127.72,126.9,127.62,6226529.0,127.293,22046
2024-12-17 10:30:00-05:00,127.62,128.59,127.62,128.56,6061021.0,128.089,20312
2024-12-17 10:40:00-05:00,128.56,128.78,128.16,128.44,4798324.0,128.529,18086
2024-12-17 10:50:00-05:00,128.45,129.3,128.42,128.91,6204132.0,128.881,21376
2024-12-17 11:00:00-05:00,128.91,129.14,128.27,128.99,4408829.0,128.816,16897
2024-12-17 11:10:00-05:00,129.0,129.15,128.36,128.45,3856297.0,128.791,14729
2024-12-17 11:20:00-05:00,128.45,129.08,128.41,128.99,3330908.0,128.78,12373
2024-12-17 11:30:00-05:00,128.98,130.16,128.81,130.08,5417214.0,129.596,17752
2024-12-17 11:40:00-05:00,130.08,130.62,129.94,130.13,5234824.0,130.282,16909
2024-12-17 11:50:00-05:00,130.13,130.28,129.55,129.74,3241236.0,129.812,11673
